l_english:

CUSTODII:0 "CUSTODII"
CUSTODII_PLANET_NAME_TURQUOISE_08:0 "CUSTODII_PLANET_NAME_TURQUOISE_08"
CUSTODII_PLANET_NAME_TURQUOISE_09:0 "CUSTODII_PLANET_NAME_TURQUOISE_09"
CUSTODII_PLANET_NAME_TURQUOISE_10:0 "CUSTODII_PLANET_NAME_TURQUOISE_10"
CUSTODII_PLANET_NAME_TURQUOISE_11:0 "CUSTODII_PLANET_NAME_TURQUOISE_11"
CUSTODII_PLANET_NAME_TURQUOISE_12:0 "CUSTODII_PLANET_NAME_TURQUOISE_12"
CUSTODII_PLANET_NAME_TURQUOISE_13:0 "CUSTODII_PLANET_NAME_TURQUOISE_13"
CUSTODII_PLANET_NAME_TURQUOISE_14:0 "CUSTODII_PLANET_NAME_TURQUOISE_14"
CUSTODII_PLANET_NAME_TURQUOISE_15:0 "CUSTODII_PLANET_NAME_TURQUOISE_15"
CUSTODII_PLANET_NAME_TURQUOISE_16:0 "CUSTODII_PLANET_NAME_TURQUOISE_16"
CUSTODII_PLANET_NAME_TURQUOISE_17:0 "CUSTODII_PLANET_NAME_TURQUOISE_17"
CUSTODII_PLANET_NAME_TURQUOISE_18:0 "CUSTODII_PLANET_NAME_TURQUOISE_18"
CUSTODII_PLANET_NAME_TURQUOISE_19:0 "CUSTODII_PLANET_NAME_TURQUOISE_19"
CUSTODII_PLANET_NAME_TURQUOISE_20:0 "CUSTODII_PLANET_NAME_TURQUOISE_20"
CUSTODII_PLANET_NAME_TUYA_01:0 "CUSTODII_PLANET_NAME_TUYA_01"
CUSTODII_PLANET_NAME_TUYA_02:0 "CUSTODII_PLANET_NAME_TUYA_02"
CUSTODII_PLANET_NAME_TUYA_03:0 "CUSTODII_PLANET_NAME_TUYA_03"
CUSTODII_PLANET_NAME_TUYA_04:0 "CUSTODII_PLANET_NAME_TUYA_04"
CUSTODII_PLANET_NAME_TUYA_05:0 "CUSTODII_PLANET_NAME_TUYA_05"
CUSTODII_PLANET_NAME_TUYA_06:0 "CUSTODII_PLANET_NAME_TUYA_06"
CUSTODII_PLANET_NAME_TUYA_07:0 "CUSTODII_PLANET_NAME_TUYA_07"
CUSTODII_PLANET_NAME_TUYA_08:0 "CUSTODII_PLANET_NAME_TUYA_08"
CUSTODII_PLANET_NAME_TUYA_09:0 "CUSTODII_PLANET_NAME_TUYA_09"
CUSTODII_PLANET_NAME_TUYA_10:0 "CUSTODII_PLANET_NAME_TUYA_10"
CUSTODII_PLANET_NAME_TUYA_11:0 "CUSTODII_PLANET_NAME_TUYA_11"
CUSTODII_PLANET_NAME_TUYA_12:0 "CUSTODII_PLANET_NAME_TUYA_12"
CUSTODII_PLANET_NAME_TUYA_13:0 "CUSTODII_PLANET_NAME_TUYA_13"
CUSTODII_PLANET_NAME_TUYA_14:0 "CUSTODII_PLANET_NAME_TUYA_14"
CUSTODII_PLANET_NAME_TUYA_15:0 "CUSTODII_PLANET_NAME_TUYA_15"
CUSTODII_PLANET_NAME_TUYA_16:0 "CUSTODII_PLANET_NAME_TUYA_16"
CUSTODII_PLANET_NAME_TUYA_17:0 "CUSTODII_PLANET_NAME_TUYA_17"
CUSTODII_PLANET_NAME_TUYA_18:0 "CUSTODII_PLANET_NAME_TUYA_18"
CUSTODII_PLANET_NAME_TUYA_19:0 "CUSTODII_PLANET_NAME_TUYA_19"
CUSTODII_PLANET_NAME_TUYA_20:0 "CUSTODII_PLANET_NAME_TUYA_20"
CUSTODII_PLANET_NAME_VELD_01:0 "CUSTODII_PLANET_NAME_VELD_01"
CUSTODII_PLANET_NAME_VELD_02:0 "CUSTODII_PLANET_NAME_VELD_02"
CUSTODII_PLANET_NAME_VELD_03:0 "CUSTODII_PLANET_NAME_VELD_03"
CUSTODII_PLANET_NAME_VELD_04:0 "CUSTODII_PLANET_NAME_VELD_04"
CUSTODII_PLANET_NAME_VELD_05:0 "CUSTODII_PLANET_NAME_VELD_05"
CUSTODII_PLANET_NAME_VELD_06:0 "CUSTODII_PLANET_NAME_VELD_06"
CUSTODII_PLANET_NAME_VELD_07:0 "CUSTODII_PLANET_NAME_VELD_07"
CUSTODII_PLANET_NAME_VELD_08:0 "CUSTODII_PLANET_NAME_VELD_08"
CUSTODII_PLANET_NAME_VELD_09:0 "CUSTODII_PLANET_NAME_VELD_09"
CUSTODII_PLANET_NAME_VELD_10:0 "CUSTODII_PLANET_NAME_VELD_10"
CUSTODII_PLANET_NAME_VELD_11:0 "CUSTODII_PLANET_NAME_VELD_11"
CUSTODII_PLANET_NAME_VELD_12:0 "CUSTODII_PLANET_NAME_VELD_12"
CUSTODII_PLANET_NAME_VELD_13:0 "CUSTODII_PLANET_NAME_VELD_13"
CUSTODII_PLANET_NAME_VELD_14:0 "CUSTODII_PLANET_NAME_VELD_14"
CUSTODII_PLANET_NAME_VELD_15:0 "CUSTODII_PLANET_NAME_VELD_15"
CUSTODII_PLANET_NAME_VELD_16:0 "CUSTODII_PLANET_NAME_VELD_16"
CUSTODII_PLANET_NAME_VELD_17:0 "CUSTODII_PLANET_NAME_VELD_17"
CUSTODII_PLANET_NAME_VELD_18:0 "CUSTODII_PLANET_NAME_VELD_18"
CUSTODII_PLANET_NAME_VELD_19:0 "CUSTODII_PLANET_NAME_VELD_19"
CUSTODII_PLANET_NAME_VELD_20:0 "CUSTODII_PLANET_NAME_VELD_20"
CUSTODII_PLANET_NAME_VOLCANIC_01:0 "CUSTODII_PLANET_NAME_VOLCANIC_01"
CUSTODII_PLANET_NAME_VOLCANIC_02:0 "CUSTODII_PLANET_NAME_VOLCANIC_02"
CUSTODII_PLANET_NAME_VOLCANIC_03:0 "CUSTODII_PLANET_NAME_VOLCANIC_03"
CUSTODII_PLANET_NAME_VOLCANIC_04:0 "CUSTODII_PLANET_NAME_VOLCANIC_04"
CUSTODII_PLANET_NAME_VOLCANIC_05:0 "CUSTODII_PLANET_NAME_VOLCANIC_05"
CUSTODII_PLANET_NAME_VOLCANIC_06:0 "CUSTODII_PLANET_NAME_VOLCANIC_06"
CUSTODII_PLANET_NAME_VOLCANIC_07:0 "CUSTODII_PLANET_NAME_VOLCANIC_07"
CUSTODII_PLANET_NAME_VOLCANIC_08:0 "CUSTODII_PLANET_NAME_VOLCANIC_08"
CUSTODII_PLANET_NAME_VOLCANIC_09:0 "CUSTODII_PLANET_NAME_VOLCANIC_09"
CUSTODII_PLANET_NAME_VOLCANIC_10:0 "CUSTODII_PLANET_NAME_VOLCANIC_10"
CUSTODII_PLANET_NAME_VOLCANIC_11:0 "CUSTODII_PLANET_NAME_VOLCANIC_11"
CUSTODII_PLANET_NAME_VOLCANIC_12:0 "CUSTODII_PLANET_NAME_VOLCANIC_12"
CUSTODII_PLANET_NAME_VOLCANIC_13:0 "CUSTODII_PLANET_NAME_VOLCANIC_13"
CUSTODII_PLANET_NAME_VOLCANIC_14:0 "CUSTODII_PLANET_NAME_VOLCANIC_14"
CUSTODII_PLANET_NAME_VOLCANIC_15:0 "CUSTODII_PLANET_NAME_VOLCANIC_15"
CUSTODII_PLANET_NAME_VOLCANIC_16:0 "CUSTODII_PLANET_NAME_VOLCANIC_16"
CUSTODII_PLANET_NAME_VOLCANIC_17:0 "CUSTODII_PLANET_NAME_VOLCANIC_17"
CUSTODII_PLANET_NAME_VOLCANIC_18:0 "CUSTODII_PLANET_NAME_VOLCANIC_18"
CUSTODII_PLANET_NAME_VOLCANIC_19:0 "CUSTODII_PLANET_NAME_VOLCANIC_19"
CUSTODII_PLANET_NAME_VOLCANIC_20:0 "CUSTODII_PLANET_NAME_VOLCANIC_20"
CUSTODII_PLANET_NAME_WASTELAND_CAVE_01:0 "CUSTODII_PLANET_NAME_WASTELAND_CAVE_01"
CUSTODII_PLANET_NAME_WASTELAND_CAVE_02:0 "CUSTODII_PLANET_NAME_WASTELAND_CAVE_02"
CUSTODII_PLANET_NAME_WASTELAND_CAVE_03:0 "CUSTODII_PLANET_NAME_WASTELAND_CAVE_03"
CUSTODII_PLANET_NAME_WASTELAND_CAVE_04:0 "CUSTODII_PLANET_NAME_WASTELAND_CAVE_04"
CUSTODII_PLANET_NAME_WASTELAND_CAVE_05:0 "CUSTODII_PLANET_NAME_WASTELAND_CAVE_05"
CUSTODII_PLANET_NAME_WASTELAND_CAVE_06:0 "CUSTODII_PLANET_NAME_WASTELAND_CAVE_06"
CUSTODII_PLANET_NAME_WASTELAND_CAVE_07:0 "CUSTODII_PLANET_NAME_WASTELAND_CAVE_07"
CUSTODII_PLANET_NAME_WASTELAND_CAVE_08:0 "CUSTODII_PLANET_NAME_WASTELAND_CAVE_08"
CUSTODII_PLANET_NAME_WASTELAND_CAVE_09:0 "CUSTODII_PLANET_NAME_WASTELAND_CAVE_09"
CUSTODII_PLANET_NAME_WASTELAND_CAVE_10:0 "CUSTODII_PLANET_NAME_WASTELAND_CAVE_10"
CUSTODII_PLANET_NAME_WASTELAND_CAVE_11:0 "CUSTODII_PLANET_NAME_WASTELAND_CAVE_11"
CUSTODII_PLANET_NAME_WASTELAND_CAVE_12:0 "CUSTODII_PLANET_NAME_WASTELAND_CAVE_12"
CUSTODII_PLANET_NAME_WASTELAND_CAVE_13:0 "CUSTODII_PLANET_NAME_WASTELAND_CAVE_13"
CUSTODII_PLANET_NAME_WASTELAND_CAVE_14:0 "CUSTODII_PLANET_NAME_WASTELAND_CAVE_14"
CUSTODII_PLANET_NAME_WASTELAND_CAVE_15:0 "CUSTODII_PLANET_NAME_WASTELAND_CAVE_15"
CUSTODII_PLANET_NAME_WASTELAND_CAVE_16:0 "CUSTODII_PLANET_NAME_WASTELAND_CAVE_16"
CUSTODII_PLANET_NAME_WASTELAND_CAVE_17:0 "CUSTODII_PLANET_NAME_WASTELAND_CAVE_17"
CUSTODII_PLANET_NAME_WASTELAND_CAVE_18:0 "CUSTODII_PLANET_NAME_WASTELAND_CAVE_18"
CUSTODII_PLANET_NAME_WASTELAND_CAVE_19:0 "CUSTODII_PLANET_NAME_WASTELAND_CAVE_19"
CUSTODII_PLANET_NAME_WASTELAND_CAVE_20:0 "CUSTODII_PLANET_NAME_WASTELAND_CAVE_20"
CUSTODII_PLANET_NAME_WET_CAVE_01:0 "CUSTODII_PLANET_NAME_WET_CAVE_01"
CUSTODII_PLANET_NAME_WET_CAVE_02:0 "CUSTODII_PLANET_NAME_WET_CAVE_02"
CUSTODII_PLANET_NAME_WET_CAVE_03:0 "CUSTODII_PLANET_NAME_WET_CAVE_03"
CUSTODII_PLANET_NAME_WET_CAVE_04:0 "CUSTODII_PLANET_NAME_WET_CAVE_04"
CUSTODII_PLANET_NAME_WET_CAVE_05:0 "CUSTODII_PLANET_NAME_WET_CAVE_05"
CUSTODII_PLANET_NAME_WET_CAVE_06:0 "CUSTODII_PLANET_NAME_WET_CAVE_06"
CUSTODII_PLANET_NAME_WET_CAVE_07:0 "CUSTODII_PLANET_NAME_WET_CAVE_07"
CUSTODII_PLANET_NAME_WET_CAVE_08:0 "CUSTODII_PLANET_NAME_WET_CAVE_08"
CUSTODII_PLANET_NAME_WET_CAVE_09:0 "CUSTODII_PLANET_NAME_WET_CAVE_09"
CUSTODII_PLANET_NAME_WET_CAVE_10:0 "CUSTODII_PLANET_NAME_WET_CAVE_10"
CUSTODII_PLANET_NAME_WET_CAVE_11:0 "CUSTODII_PLANET_NAME_WET_CAVE_11"
CUSTODII_PLANET_NAME_WET_CAVE_12:0 "CUSTODII_PLANET_NAME_WET_CAVE_12"
CUSTODII_PLANET_NAME_WET_CAVE_13:0 "CUSTODII_PLANET_NAME_WET_CAVE_13"
CUSTODII_PLANET_NAME_WET_CAVE_14:0 "CUSTODII_PLANET_NAME_WET_CAVE_14"
CUSTODII_PLANET_NAME_WET_CAVE_15:0 "CUSTODII_PLANET_NAME_WET_CAVE_15"
CUSTODII_PLANET_NAME_WET_CAVE_16:0 "CUSTODII_PLANET_NAME_WET_CAVE_16"
CUSTODII_PLANET_NAME_WET_CAVE_17:0 "CUSTODII_PLANET_NAME_WET_CAVE_17"
CUSTODII_PLANET_NAME_WET_CAVE_18:0 "CUSTODII_PLANET_NAME_WET_CAVE_18"
CUSTODII_PLANET_NAME_WET_CAVE_19:0 "CUSTODII_PLANET_NAME_WET_CAVE_19"
CUSTODII_PLANET_NAME_WET_CAVE_20:0 "CUSTODII_PLANET_NAME_WET_CAVE_20"
CUSTODII_PLANET_NAME_WET_GAIA_01:0 "CUSTODII_PLANET_NAME_WET_GAIA_01"
CUSTODII_PLANET_NAME_WET_GAIA_02:0 "CUSTODII_PLANET_NAME_WET_GAIA_02"
CUSTODII_PLANET_NAME_WET_GAIA_03:0 "CUSTODII_PLANET_NAME_WET_GAIA_03"
CUSTODII_PLANET_NAME_WET_GAIA_04:0 "CUSTODII_PLANET_NAME_WET_GAIA_04"
CUSTODII_PLANET_NAME_WET_GAIA_05:0 "CUSTODII_PLANET_NAME_WET_GAIA_05"
CUSTODII_PLANET_NAME_WET_GAIA_06:0 "CUSTODII_PLANET_NAME_WET_GAIA_06"
CUSTODII_PLANET_NAME_WET_GAIA_07:0 "CUSTODII_PLANET_NAME_WET_GAIA_07"
CUSTODII_PLANET_NAME_WET_GAIA_08:0 "CUSTODII_PLANET_NAME_WET_GAIA_08"
CUSTODII_PLANET_NAME_WET_GAIA_09:0 "CUSTODII_PLANET_NAME_WET_GAIA_09"
CUSTODII_PLANET_NAME_WET_GAIA_10:0 "CUSTODII_PLANET_NAME_WET_GAIA_10"
CUSTODII_PLANET_NAME_WET_GAIA_11:0 "CUSTODII_PLANET_NAME_WET_GAIA_11"
CUSTODII_PLANET_NAME_WET_GAIA_12:0 "CUSTODII_PLANET_NAME_WET_GAIA_12"
CUSTODII_PLANET_NAME_WET_GAIA_13:0 "CUSTODII_PLANET_NAME_WET_GAIA_13"
CUSTODII_PLANET_NAME_WET_GAIA_14:0 "CUSTODII_PLANET_NAME_WET_GAIA_14"
CUSTODII_PLANET_NAME_WET_GAIA_15:0 "CUSTODII_PLANET_NAME_WET_GAIA_15"
CUSTODII_PLANET_NAME_WET_GAIA_16:0 "CUSTODII_PLANET_NAME_WET_GAIA_16"
CUSTODII_PLANET_NAME_WET_GAIA_17:0 "CUSTODII_PLANET_NAME_WET_GAIA_17"
CUSTODII_PLANET_NAME_WET_GAIA_18:0 "CUSTODII_PLANET_NAME_WET_GAIA_18"
CUSTODII_PLANET_NAME_WET_GAIA_19:0 "CUSTODII_PLANET_NAME_WET_GAIA_19"
CUSTODII_PLANET_NAME_WET_GAIA_20:0 "CUSTODII_PLANET_NAME_WET_GAIA_20"
CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_01:0 "CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_01"
CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_02:0 "CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_02"
CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_03:0 "CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_03"
CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_04:0 "CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_04"
CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_05:0 "CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_05"
CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_06:0 "CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_06"
CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_07:0 "CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_07"
CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_08:0 "CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_08"
CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_09:0 "CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_09"
CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_10:0 "CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_10"
CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_11:0 "CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_11"
CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_12:0 "CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_12"
CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_13:0 "CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_13"
CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_14:0 "CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_14"
CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_15:0 "CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_15"
CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_16:0 "CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_16"
CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_17:0 "CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_17"
CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_18:0 "CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_18"
CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_19:0 "CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_19"
CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_20:0 "CUSTODII_PLANET_NAME_WET_SUPERHABITABLE_20"
CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_01:0 "CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_01"
CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_02:0 "CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_02"
CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_03:0 "CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_03"
CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_04:0 "CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_04"
CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_05:0 "CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_05"
CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_06:0 "CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_06"
CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_07:0 "CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_07"
CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_08:0 "CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_08"
CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_09:0 "CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_09"
CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_10:0 "CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_10"
CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_11:0 "CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_11"
CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_12:0 "CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_12"
CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_13:0 "CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_13"
CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_14:0 "CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_14"
CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_15:0 "CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_15"
CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_16:0 "CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_16"
CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_17:0 "CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_17"
CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_18:0 "CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_18"
CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_19:0 "CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_19"
CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_20:0 "CUSTODII_PLANET_NAME_WET_TIDALLY_LOCKED_20"
CUSTODII_POSTATOMIC_ARMY_SEQ:0 "CUSTODII_POSTATOMIC_ARMY_SEQ"
CUSTODII_PRIMITIVE_ARMY_SEQ:0 "CUSTODII_PRIMITIVE_ARMY_SEQ"
CUSTODII_PSIONIC_ARMY_SEQ:0 "CUSTODII_PSIONIC_ARMY_SEQ"
CUSTODII_REGNAL_FIRST_NAME_01:0 "CUSTODII_REGNAL_FIRST_NAME_01"
CUSTODII_REGNAL_FIRST_NAME_02:0 "CUSTODII_REGNAL_FIRST_NAME_02"
CUSTODII_REGNAL_FIRST_NAME_03:0 "CUSTODII_REGNAL_FIRST_NAME_03"
CUSTODII_REGNAL_FIRST_NAME_04:0 "CUSTODII_REGNAL_FIRST_NAME_04"
CUSTODII_REGNAL_FIRST_NAME_05:0 "CUSTODII_REGNAL_FIRST_NAME_05"
CUSTODII_REGNAL_FIRST_NAME_06:0 "CUSTODII_REGNAL_FIRST_NAME_06"
CUSTODII_REGNAL_FIRST_NAME_07:0 "CUSTODII_REGNAL_FIRST_NAME_07"
CUSTODII_REGNAL_FIRST_NAME_08:0 "CUSTODII_REGNAL_FIRST_NAME_08"
CUSTODII_REGNAL_FIRST_NAME_09:0 "CUSTODII_REGNAL_FIRST_NAME_09"
CUSTODII_REGNAL_FIRST_NAME_10:0 "CUSTODII_REGNAL_FIRST_NAME_10"
CUSTODII_REGNAL_FIRST_NAME_11:0 "CUSTODII_REGNAL_FIRST_NAME_11"
CUSTODII_REGNAL_FIRST_NAME_12:0 "CUSTODII_REGNAL_FIRST_NAME_12"
CUSTODII_REGNAL_FIRST_NAME_13:0 "CUSTODII_REGNAL_FIRST_NAME_13"
CUSTODII_REGNAL_FIRST_NAME_14:0 "CUSTODII_REGNAL_FIRST_NAME_14"
CUSTODII_REGNAL_FIRST_NAME_15:0 "CUSTODII_REGNAL_FIRST_NAME_15"
CUSTODII_REGNAL_FIRST_NAME_16:0 "CUSTODII_REGNAL_FIRST_NAME_16"
CUSTODII_REGNAL_FIRST_NAME_17:0 "CUSTODII_REGNAL_FIRST_NAME_17"
CUSTODII_REGNAL_FIRST_NAME_18:0 "CUSTODII_REGNAL_FIRST_NAME_18"
CUSTODII_REGNAL_FIRST_NAME_19:0 "CUSTODII_REGNAL_FIRST_NAME_19"
CUSTODII_REGNAL_FIRST_NAME_20:0 "CUSTODII_REGNAL_FIRST_NAME_20"
CUSTODII_REGNAL_FIRST_NAME_21:0 "CUSTODII_REGNAL_FIRST_NAME_21"
CUSTODII_REGNAL_FIRST_NAME_22:0 "CUSTODII_REGNAL_FIRST_NAME_22"
CUSTODII_REGNAL_FIRST_NAME_23:0 "CUSTODII_REGNAL_FIRST_NAME_23"
CUSTODII_REGNAL_FIRST_NAME_24:0 "CUSTODII_REGNAL_FIRST_NAME_24"
CUSTODII_REGNAL_FIRST_NAME_25:0 "CUSTODII_REGNAL_FIRST_NAME_25"
CUSTODII_REGNAL_FIRST_NAME_26:0 "CUSTODII_REGNAL_FIRST_NAME_26"
CUSTODII_REGNAL_FIRST_NAME_27:0 "CUSTODII_REGNAL_FIRST_NAME_27"
CUSTODII_REGNAL_FIRST_NAME_28:0 "CUSTODII_REGNAL_FIRST_NAME_28"
CUSTODII_REGNAL_FIRST_NAME_29:0 "CUSTODII_REGNAL_FIRST_NAME_29"
CUSTODII_REGNAL_FIRST_NAME_30:0 "CUSTODII_REGNAL_FIRST_NAME_30"
CUSTODII_REGNAL_FIRST_NAME_31:0 "CUSTODII_REGNAL_FIRST_NAME_31"
CUSTODII_REGNAL_FIRST_NAME_32:0 "CUSTODII_REGNAL_FIRST_NAME_32"
CUSTODII_REGNAL_FIRST_NAME_33:0 "CUSTODII_REGNAL_FIRST_NAME_33"
CUSTODII_REGNAL_FIRST_NAME_34:0 "CUSTODII_REGNAL_FIRST_NAME_34"
CUSTODII_REGNAL_FIRST_NAME_35:0 "CUSTODII_REGNAL_FIRST_NAME_35"
CUSTODII_REGNAL_FIRST_NAME_36:0 "CUSTODII_REGNAL_FIRST_NAME_36"
CUSTODII_REGNAL_FIRST_NAME_37:0 "CUSTODII_REGNAL_FIRST_NAME_37"
CUSTODII_REGNAL_FIRST_NAME_38:0 "CUSTODII_REGNAL_FIRST_NAME_38"
CUSTODII_REGNAL_FIRST_NAME_39:0 "CUSTODII_REGNAL_FIRST_NAME_39"
CUSTODII_REGNAL_FIRST_NAME_40:0 "CUSTODII_REGNAL_FIRST_NAME_40"
CUSTODII_REGNAL_FIRST_NAME_41:0 "CUSTODII_REGNAL_FIRST_NAME_41"
CUSTODII_REGNAL_FIRST_NAME_42:0 "CUSTODII_REGNAL_FIRST_NAME_42"
CUSTODII_REGNAL_FIRST_NAME_43:0 "CUSTODII_REGNAL_FIRST_NAME_43"
CUSTODII_REGNAL_FIRST_NAME_44:0 "CUSTODII_REGNAL_FIRST_NAME_44"
CUSTODII_REGNAL_FIRST_NAME_45:0 "CUSTODII_REGNAL_FIRST_NAME_45"
CUSTODII_REGNAL_FIRST_NAME_46:0 "CUSTODII_REGNAL_FIRST_NAME_46"
CUSTODII_REGNAL_FIRST_NAME_47:0 "CUSTODII_REGNAL_FIRST_NAME_47"
CUSTODII_REGNAL_FIRST_NAME_48:0 "CUSTODII_REGNAL_FIRST_NAME_48"
CUSTODII_REGNAL_FIRST_NAME_49:0 "CUSTODII_REGNAL_FIRST_NAME_49"
CUSTODII_REGNAL_FIRST_NAME_50:0 "CUSTODII_REGNAL_FIRST_NAME_50"
CUSTODII_REGNAL_FIRST_NAME_51:0 "CUSTODII_REGNAL_FIRST_NAME_51"
CUSTODII_REGNAL_FIRST_NAME_52:0 "CUSTODII_REGNAL_FIRST_NAME_52"
CUSTODII_REGNAL_FIRST_NAME_53:0 "CUSTODII_REGNAL_FIRST_NAME_53"
CUSTODII_REGNAL_FIRST_NAME_54:0 "CUSTODII_REGNAL_FIRST_NAME_54"
CUSTODII_REGNAL_FIRST_NAME_55:0 "CUSTODII_REGNAL_FIRST_NAME_55"
CUSTODII_REGNAL_FIRST_NAME_56:0 "CUSTODII_REGNAL_FIRST_NAME_56"
CUSTODII_REGNAL_FIRST_NAME_57:0 "CUSTODII_REGNAL_FIRST_NAME_57"
CUSTODII_REGNAL_FIRST_NAME_58:0 "CUSTODII_REGNAL_FIRST_NAME_58"
CUSTODII_REGNAL_FIRST_NAME_59:0 "CUSTODII_REGNAL_FIRST_NAME_59"
CUSTODII_REGNAL_FIRST_NAME_60:0 "CUSTODII_REGNAL_FIRST_NAME_60"
CUSTODII_REGNAL_FIRST_NAME_61:0 "CUSTODII_REGNAL_FIRST_NAME_61"
CUSTODII_REGNAL_FIRST_NAME_62:0 "CUSTODII_REGNAL_FIRST_NAME_62"
CUSTODII_REGNAL_FIRST_NAME_63:0 "CUSTODII_REGNAL_FIRST_NAME_63"
CUSTODII_REGNAL_FIRST_NAME_64:0 "CUSTODII_REGNAL_FIRST_NAME_64"
CUSTODII_REGNAL_FIRST_NAME_65:0 "CUSTODII_REGNAL_FIRST_NAME_65"
CUSTODII_REGNAL_FIRST_NAME_66:0 "CUSTODII_REGNAL_FIRST_NAME_66"
CUSTODII_REGNAL_FIRST_NAME_67:0 "CUSTODII_REGNAL_FIRST_NAME_67"
CUSTODII_REGNAL_FIRST_NAME_68:0 "CUSTODII_REGNAL_FIRST_NAME_68"
CUSTODII_REGNAL_FIRST_NAME_69:0 "CUSTODII_REGNAL_FIRST_NAME_69"
CUSTODII_REGNAL_FIRST_NAME_70:0 "CUSTODII_REGNAL_FIRST_NAME_70"
